Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2017-04-06,144.29,144.52,143.45,143.66,21149034.0,0.0,1.0,34.30656532337664,34.361250402206615,34.106845905041084,34.15677575962498,84596136.0
2017-04-05,144.22,145.46,143.81,144.02,27717854.0,0.0,1.0,34.28992203851534,34.58474594177258,34.19243994147061,34.2423697960545,110871416.0
2017-04-04,143.25,144.89,143.17,144.77,19891354.0,0.0,1.0,34.059293662580245,34.44922205075917,34.0402727655959,34.42069070528267,79565416.0
2017-04-03,143.71,144.12,143.05,143.7,19985714.0,0.0,1.0,34.16866382024019,34.26614591728492,34.0117414201194,34.16628620811714,79942856.0
2017-03-31,143.72,144.27,143.01,143.66,19661651.0,0.0,1.0,34.17104143236323,34.301810099130556,34.00223097162723,34.15677575962498,78646604.0
2017-03-30,144.19,144.5,143.5,143.93,21207252.0,0.0,1.0,34.28278920214621,34.356495177960525,34.1187339656563,34.22097128694712,84829008.0
2017-03-29,143.68,144.49,143.19,144.12,29189955.0,0.0,1.0,34.16153098387106,34.354117565837484,34.04502798984199,34.26614591728492,116759820.0
2017-03-28,140.91,144.04,140.62,143.8,33374805.0,0.0,1.0,33.50293242578836,34.24712502030058,33.433981674220135,34.19006232934757,133499220.0
2017-03-27,139.39,141.22,138.62,140.88,23575094.0,0.0,1.0,33.14153538308593,33.576638401602665,32.958459249611685,33.49579958941923,94300376.0
2017-03-24,141.5,141.74,140.35,140.64,22395563.0,0.0,1.0,33.64321154104785,33.700274232000865,33.36978614689799,33.43873689846621,89582252.0
2017-03-23,141.26,141.5844,140.61,140.92,20346301.0,0.0,1.0,33.58614885009484,33.66327858736632,33.431604062097094,33.5053100379114,81385204.0
2017-03-22,139.845,141.6,139.76,141.42,25860165.0,0.0,1.0,33.249716734684355,33.666987662278274,33.2295070316385,33.62419064406351,103440660.0
2017-03-21,142.11,142.8,139.73,139.84,39529912.0,0.0,1.0,33.78824588055343,33.95230111704335,33.22237419526937,33.248527928622835,158119648.0
2017-03-20,140.4,141.5,140.23,141.46,21542038.0,0.0,1.0,33.38167420751321,33.64321154104785,33.341254801421485,33.63370109255568,86168152.0
2017-03-17,141.0,141.0,139.89,139.99,43884952.0,0.0,1.0,33.52433093489574,33.52433093489574,33.26041598923805,33.284192110468474,175539808.0
2017-03-16,140.72,141.02,140.26,140.69,19231998.0,0.0,1.0,33.457757795450554,33.529086159141826,33.34838763779061,33.45062495908143,76927992.0
2017-03-15,139.41,140.7501,139.025,140.46,25691774.0,0.0,1.0,33.14629060733202,33.46491440794091,33.0547525405949,33.39593988025146,102767096.0
2017-03-14,139.3,139.65,138.84,138.99,15309065.0,0.0,1.0,33.12013687397856,33.20335329828504,33.010766716318614,33.046430898164246,61236260.0
2017-03-13,138.85,139.43,138.82,139.2,17421717.0,0.0,1.0,33.013144328441655,33.1510458315781,33.006011492072524,33.09636075274813,69686868.0
2017-03-10,139.25,139.3571,138.64,139.14,19612801.0,0.0,1.0,33.108248813363346,33.133713039201126,32.96321447385776,33.08209508000988,78451204.0
2017-03-09,138.74,138.79,137.05,138.68,22155904.0,0.0,1.0,32.986990595088194,32.9988786557034,32.58517414629405,32.97272492234994,88623616.0
2017-03-08,138.95,139.8,138.82,139.0,18707236.0,0.0,1.0,33.036920449672074,33.23901748013067,33.006011492072524,33.04880851028729,74828944.0
2017-03-07,139.06,139.98,138.79,139.52,17446297.0,0.0,1.0,33.06307418302554,33.281814498345426,32.9988786557034,33.17244434068549,69785188.0
2017-03-06,139.365,139.77,138.5959,139.34,21750044.0,0.0,1.0,33.135591352778334,33.231884643761546,32.95272920439515,33.129647322470724,87000176.0
2017-03-03,138.78,139.83,138.59,139.78,21571121.0,0.0,1.0,32.99650104358036,33.2461503164998,32.951326413242555,33.23426225588458,86284484.0
2017-03-02,140.0,140.2786,138.76,138.96,26210984.0,0.0,1.0,33.286569722591516,33.352809996339474,32.99174581933427,33.03929806179512,104843936.0
2017-03-01,137.89,140.15,137.595,139.79,36414585.0,0.0,1.0,32.78489356462959,33.32223390443715,32.714754006999854,33.23663986800762,145658340.0
2017-02-28,137.08,137.435,136.7,136.99,23482860.0,0.0,1.0,32.59230698266318,32.67671221303117,32.501957721987566,32.5709084735558,93931440.0
2017-02-27,137.14,137.435,136.28,136.93,20257426.0,0.0,1.0,32.60657265540143,32.67671221303117,32.40209801281979,32.55664280081754,81029704.0
2017-02-24,135.91,136.66,135.28,136.66,21776585.0,0.0,1.0,32.31412636426723,32.4924472734954,32.16433680051557,32.4924472734954,87106340.0
2017-02-23,137.38,137.48,136.3,136.53,20788186.0,0.0,1.0,32.66363534635444,32.687411467584866,32.40685323706588,32.46153831589585,83152744.0
2017-02-22,136.43,137.12,136.11,137.11,20836932.0,0.0,1.0,32.43776219466543,32.60181743115535,32.36167860672808,32.599439819032305,83347728.0
2017-02-21,136.23,136.75,135.98,136.7,24507156.0,0.0,1.0,32.39020995220458,32.51384578260278,32.33076964912853,32.501957721987566,98028624.0
2017-02-17,135.1,135.83,135.1,135.72,22198197.0,0.0,1.0,32.12153978230081,32.295105467282895,32.12153978230081,32.26895173392943,88792788.0
2017-02-16,135.67,135.9,134.8398,135.345,22584555.0,0.0,1.0,32.257063673314214,32.31174875214419,32.05967431485925,32.179791279315346,90338220.0
2017-02-15,135.52,136.27,134.62,135.51,35623100.0,0.0,1.0,32.22139949146859,32.39972040069676,32.00741440039478,32.21902187934554,142492400.0
2017-02-14,133.47,135.09,133.25,135.02,33226223.0,0.0,1.0,31.733989006244922,32.119162170177766,31.681681539537994,32.10251888531647,132904892.0
2017-02-13,133.08,133.82,132.75,133.29,23035421.0,0.0,1.0,31.64126213344628,31.8172054305514,31.56280093338588,31.69119198803016,92141684.0
2017-02-10,132.46,132.94,132.05,132.12,20065458.0,0.0,1.0,31.493850181817656,31.607975563723684,31.396368084772927,31.41301136963422,80261832.0
2017-02-09,131.65,132.445,131.12,132.42,28349859.0,0.57,1.0,31.301263599851236,31.49028376363309,31.175250157329994,31.484339733325484,113399436.0
2017-02-08,131.35,132.22,131.22,132.04,23004072.0,0.0,1.0,31.096082592467877,31.302048270849657,31.06530611179014,31.25943468221894,92016288.0
2017-02-07,130.54,132.09,130.45,131.53,38183841.0,0.0,1.0,30.904321443629662,31.271271790171923,30.883014649314305,31.13869618109859,152735364.0
2017-02-06,129.13,130.5,128.9,130.29,26845924.0,0.0,1.0,30.57051499935574,30.894851757267286,30.516064302772055,30.845135903864783,107383696.0
2017-02-03,128.31,129.19,128.16,129.08,24507301.0,0.0,1.0,30.37638642892694,30.584719528899313,30.340875105068008,30.55867789140277,98029204.0
2017-02-02,127.975,129.39,127.78,128.53,33710411.0,0.0,1.0,30.297077805641997,30.632067960711215,30.25091308462539,30.428469703920033,134841644.0
2017-02-01,127.03,130.49,127.01,128.75,111985040.0,0.0,1.0,30.073356465330754,30.89248433567669,30.068621622149564,30.480552978913124,447940160.0
2017-01-31,121.15,121.39,120.62,121.35,49200993.0,0.0,1.0,28.68131257006078,28.738130688235064,28.555839225759232,28.72866100187268,196803972.0
2017-01-30,120.93,121.63,120.66,121.63,30377503.0,0.0,1.0,28.629229295067685,28.794948806409348,28.565308912121612,28.794948806409348,121510012.0
2017-01-27,122.14,122.35,121.6,121.95,20562944.0,0.0,1.0,28.9156873075297,28.9654031609322,28.78784654163756,28.870706297308395,82251776.0
2017-01-26,121.67,122.44,121.6,121.94,26337576.0,0.0,1.0,28.804418492771728,28.98670995524756,28.78784654163756,28.868338875717797,105350304.0
2017-01-25,120.42,122.1,120.28,121.88,32586673.0,0.0,1.0,28.50849079394733,28.906217621167322,28.475346891678996,28.854134346174227,130346692.0
2017-01-24,119.55,120.1,119.5,119.97,23211038.0,0.0,1.0,28.302525115565548,28.43273330304828,28.29068800761257,28.401956822370543,92844152.0
2017-01-23,120.0,120.81,119.77,120.08,22050218.0,0.0,1.0,28.40905908714233,28.600820235980542,28.354608390558642,28.42799845986709,88200872.0
2017-01-20,120.45,120.45,119.7346,120.0,32597892.0,0.0,1.0,28.515593058719116,28.515593058719116,28.346227718127935,28.40905908714233,130391568.0
2017-01-19,119.4,120.09,119.37,119.78,25597291.0,0.0,1.0,28.26701379170662,28.43036588145769,28.259911526934836,28.356975812149237,102389164.0
2017-01-18,120.0,120.5,119.71,119.99,23712961.0,0.0,1.0,28.40905908714233,28.52743016667209,28.34040386101507,28.406691665551733,94851844.0
2017-01-17,118.34,120.24,118.22,120.0,34439843.0,0.0,1.0,28.01606710310353,28.465877205316616,27.987658044016385,28.40905908714233,137759372.0
2017-01-13,119.11,119.62,118.81,119.04,26111948.0,0.0,1.0,28.19835856557936,28.319097066699715,28.127335917861505,28.181786614445194,104447792.0
2017-01-12,118.895,119.3,118.21,119.25,27086220.0,0.0,1.0,28.14745900138156,28.24333957580067,27.98529062242579,28.23150246784769,108344880.0
2017-01-11,118.74,119.93,118.6,119.75,27588593.0,0.0,1.0,28.110763966727337,28.392487136008167,28.077620064459,28.349873547377452,110354372.0
2017-01-10,118.77,119.38,118.3,119.11,24462051.0,0.0,1.0,28.11786623149912,28.262278948525427,28.006597416741148,28.19835856557936,97848204.0
2017-01-09,117.95,119.43,117.94,118.99,33561948.0,0.0,1.0,27.923737661070316,28.274116056478405,27.92137023947972,28.169949506492216,134247792.0
2017-01-06,116.78,118.16,116.47,117.91,31751900.0,0.0,1.0,27.64674933497068,27.973453514472816,27.573359265662226,27.914267974707936,127007600.0
2017-01-05,115.92,116.8642,115.81,116.61,22193587.0,0.0,1.0,27.443151078179493,27.66668302476349,27.417109440682946,27.60650316793056,88774348.0
2017-01-04,115.85,116.51,115.75,116.02,21118116.0,0.0,1.0,27.426579127045326,27.58282895202461,27.402904911139373,27.466825294085442,84472464.0
2017-01-03,115.8,116.33,114.76,116.15,28781865.0,0.0,1.0,27.414742019092348,27.540215363393894,27.16853017367045,27.497601774763183,115127460.0
2016-12-30,116.65,117.2,115.43,115.82,30586265.0,0.0,1.0,27.61597285429294,27.746181041775678,27.32714742024033,27.419476862273537,122345060.0
2016-12-29,116.45,117.1095,116.4,116.73,15039519.0,0.0,1.0,27.568624422481037,27.72475587638079,27.556787314528062,27.634912227017704,60158076.0
2016-12-28,117.52,118.0166,116.2,116.76,20905892.0,0.0,1.0,27.82193853267472,27.93950468886368,27.509438882716157,27.64201449178949,83623568.0
2016-12-27,116.52,117.8,116.49,117.26,18296855.0,0.0,1.0,27.5851963736152,27.88822633721139,27.578094108843416,27.760385571319247,73187420.0
2016-12-23,115.59,116.52,115.59,116.52,14249484.0,0.0,1.0,27.36502616568985,27.5851963736152,27.36502616568985,27.5851963736152,56997936.0
2016-12-22,116.35,116.51,115.64,116.29,26085854.0,0.0,1.0,27.544950206575084,27.58282895202461,27.376863273642826,27.530745677031515,104343416.0
2016-12-21,116.8,117.4,116.78,117.06,23783165.0,0.0,1.0,27.65148417815187,27.793529473587583,27.64674933497068,27.713037139507346,95132660.0
2016-12-20,116.74,117.5,116.68,116.95,21424965.0,0.0,1.0,27.637279648608295,27.81720368949353,27.62307511906473,27.6869955020108,85699860.0
2016-12-19,115.8,117.38,115.75,116.64,27779423.0,0.0,1.0,27.414742019092348,27.78879463040639,27.402904911139373,27.613605432702347,111117692.0
2016-12-16,116.47,116.5,115.645,115.97,44351134.0,0.0,1.0,27.573359265662226,27.580461530434015,27.37804698443812,27.454988186132468,177404536.0
2016-12-15,115.38,116.73,115.23,115.82,46524544.0,0.0,1.0,27.31531031228735,27.634912227017704,27.279798988428425,27.419476862273537,186098176.0
2016-12-14,115.04,116.2,114.98,115.19,34031834.0,0.0,1.0,27.234817978207115,27.509438882716157,27.220613448663546,27.270329302066042,136127336.0
2016-12-13,113.84,115.92,113.75,115.19,43733811.0,0.0,1.0,26.950727387335693,27.443151078179493,26.929420593020335,27.270329302066042,174935244.0
2016-12-12,113.29,115.0,112.49,113.3,26374377.0,0.0,1.0,26.820519199852956,27.225348291844735,26.63112547260534,26.82288662144355,105497508.0
2016-12-09,112.31,114.7,112.31,113.95,34402627.0,0.0,1.0,26.588511883974626,27.154325644126878,26.588511883974626,26.97676902483224,137610508.0
2016-12-08,110.86,112.43,110.6,112.12,27068316.0,0.0,1.0,26.245235753338324,26.61692094306177,26.183682791982847,26.54353087375332,108273264.0
2016-12-07,109.26,111.19,109.16,111.03,29998719.0,0.0,1.0,25.866448298843093,26.323360665827963,25.84277408293714,26.28548192037844,119994876.0
2016-12-06,109.5,110.36,109.19,109.95,26195462.0,0.0,1.0,25.923266417017377,26.126864673808562,25.849876347708925,26.02980038859416,104781848.0
2016-12-05,110.0,110.03,108.25,109.11,34324540.0,0.0,1.0,26.041637496547136,26.048739761318924,25.627338718192977,25.830936974984166,137298160.0
2016-12-02,109.17,110.09,108.85,109.9,26527997.0,0.0,1.0,25.845141504527735,26.062944290862493,25.769384013628688,26.017963280641187,106111988.0
2016-12-01,110.365,110.94,109.03,109.49,37086862.0,0.0,1.0,26.12804838460386,26.264175126063083,25.811997602259403,25.920898995426782,148347448.0
2016-11-30,111.56,112.2,110.27,110.52,36162258.0,0.0,1.0,26.410955264679988,26.56247024647808,26.105557879493205,26.164743419258087,144649032.0
2016-11-29,110.78,112.03,110.07,111.46,28528750.0,0.0,1.0,26.22629638061356,26.52222407943796,26.0582094476813,26.387281048774035,114115000.0
2016-11-28,111.43,112.465,111.39,111.57,27193983.0,0.0,1.0,26.38017878400225,26.62520691862885,26.370709097639867,26.41332268627058,108775932.0
2016-11-25,111.13,111.87,110.95,111.79,11475922.0,0.0,1.0,26.309156136284393,26.48434533398844,26.266542547653682,26.465405961263677,45903688.0
2016-11-23,111.36,111.51,110.33,111.23,27426394.0,0.0,1.0,26.363606832868083,26.399118156727013,26.119762409036777,26.332830352190346,109705576.0
2016-11-22,111.95,112.42,111.4,111.8,25965534.0,0.0,1.0,26.5032847067132,26.614553521471173,26.373076519230466,26.467773382854272,103862136.0
2016-11-21,110.12,111.99,110.01,111.73,29264571.0,0.0,1.0,26.07004655563428,26.51275439307558,26.044004918137734,26.451201431720108,117058284.0
2016-11-18,109.72,110.54,109.66,110.06,28428917.0,0.0,1.0,25.97534969201047,26.169478262439277,25.9611451624669,26.05584202609071,113715668.0
2016-11-17,109.81,110.35,108.83,109.95,27632003.0,0.0,1.0,25.99665648632583,26.124497252217967,25.7646491704475,26.02980038859416,110528012.0
2016-11-16,106.7,110.23,106.6,109.99,58840522.0,0.0,1.0,25.260388371650723,26.09608819313083,25.23671415574477,26.03927007495654,235362088.0
2016-11-15,106.57,107.68,106.1593,107.11,32264510.0,0.0,1.0,25.229611890972983,25.492395687529054,25.13238188624724,25.357452656865124,129058040.0
2016-11-14,107.32,107.809,104.08,105.71,51175504.0,0.0,1.0,25.407168510267624,25.52293542604773,24.64012391491478,25.026013634181798,204702016.0
2016-11-11,106.92,108.87,106.55,108.43,34143898.0,0.0,1.0,25.312471646643818,25.77411885680988,25.224877047791793,25.669952306823692,136575592.0
2016-11-10,111.09,111.09,105.83,107.79,57134541.0,0.0,1.0,26.299686449922014,26.299686449922014,25.05442269326894,25.5184373250256,228538164.0
2016-11-09,109.88,111.32,108.05,110.88,59176361.0,0.0,1.0,26.013228437459993,26.3541371465057,25.579990286381072,26.249970596519514,236705444.0
2016-11-08,110.31,111.72,109.7,111.06,24254179.0,0.0,1.0,26.115027565855588,26.44883401012951,25.970614848829282,26.29258418515023,97016716.0
2016-11-07,110.08,110.51,109.46,110.41,32560000.0,0.0,1.0,26.060576869271898,26.162375997667493,25.913796730654994,26.13870178176154,130240000.0
2016-11-04,108.53,110.25,108.11,108.84,30836997.0,0.0,1.0,25.693626522729645,26.100823036312015,25.594194815924645,25.767016592038097,123347988.0
2016-11-03,110.98,111.46,109.55,109.83,26932602.0,0.57,1.0,26.273644812425466,26.387281048774035,25.93510352497035,26.00139132950702,107730408.0
2016-11-02,111.4,112.35,111.23,111.59,28331709.0,0.0,1.0,26.23691117850618,26.460655035055375,26.196872804176323,26.281659949816017,113326836.0
2016-11-01,113.46,113.77,110.53,111.49,43825812.0,0.0,1.0,26.72208206744444,26.79509322063418,26.03200890987691,26.2581079649161,175303248.0
2016-10-31,113.65,114.23,113.2,113.54,26419398.0,0.0,1.0,26.766830838754284,26.903432351173795,26.660846906704663,26.740923655364377,105677592.0
2016-10-28,113.87,115.21,113.45,113.72,37861662.0,0.0,1.0,26.8186452055341,27.134241803192968,26.719726868954453,26.783317228184224,151446648.0
2016-10-27,115.39,115.86,114.1,114.48,34562045.0,0.0,1.0,27.17663537601282,27.28732970504242,26.872814770803902,26.962312313423585,138248180.0
2016-10-26,114.31,115.7,113.31,115.59,66134219.0,0.0,1.0,26.922273939093728,27.249646529202558,26.68675409009457,27.22373934581265,264536876.0
2016-10-25,117.95,118.36,117.31,118.25,48128970.0,0.0,1.0,27.779566189450662,27.876129327540315,27.6288334860912,27.850222144150408,192515880.0
2016-10-24,117.1,117.74,117.0,117.65,23538673.0,0.0,1.0,27.579374317801374,27.730107021160837,27.55582233290146,27.708910234750917,94154692.0
2016-10-21,116.81,116.91,116.28,116.6,23192665.0,0.0,1.0,27.511073561591623,27.534625546491537,27.386248041622068,27.461614393301797,92770660.0
2016-10-20,116.86,117.38,116.33,117.06,24125801.0,0.0,1.0,27.522849554041578,27.64531987552114,27.398024034072026,27.569953523841413,96503204.0
2016-10-19,117.25,117.76,113.8,117.12,20034594.0,0.0,1.0,27.61470229515125,27.73481741814082,26.802158816104157,27.584084714781362,80138376.0
2016-10-18,118.18,118.21,117.45,117.47,24553478.0,0.0,1.0,27.83373575472047,27.84080135019044,27.661806264951082,27.666516661931066,98213912.0
2016-10-17,117.33,117.84,116.78,117.55,23624896.0,0.0,1.0,27.633543883071184,27.753659006060754,27.504007966121648,27.685358249850996,94499584.0
2016-10-14,117.88,118.17,117.13,117.63,35652191.0,0.0,1.0,27.76307980002072,27.831380556230478,27.586439913271352,27.70419983777093,142608764.0
2016-10-13,116.79,117.44,115.72,116.98,35192406.0,0.0,1.0,27.50636316461164,27.65945106646109,27.25435692618254,27.55111193592148,140769624.0
2016-10-12,117.35,117.98,116.75,117.34,37586787.0,0.0,1.0,27.638254280051164,27.786631784920637,27.49694237065167,27.635899081561174,150347148.0
2016-10-11,117.7,118.69,116.2,116.3,64041043.0,0.0,1.0,27.720686227200872,27.95385087771004,27.367406453702134,27.39095843860205,256164172.0
2016-10-10,115.02,116.75,114.72,116.05,36235956.0,0.0,1.0,27.089493031883126,27.49694237065167,27.01883707718338,27.33207847635226,144943824.0
2016-10-07,114.31,114.56,113.51,114.06,24358443.0,0.0,1.0,26.922273939093728,26.981153901343518,26.733858059894402,26.863393976843938,97433772.0
2016-10-06,113.7,114.34,113.13,113.89,28779313.0,0.0,1.0,26.77860683120424,26.929339534563702,26.64436051727472,26.82335560251408,115117252.0
2016-10-05,113.4,113.66,112.69,113.05,21453089.0,0.0,1.0,26.707950876504494,26.769186037244275,26.540731783715092,26.625518929354786,85812356.0
2016-10-04,113.06,114.31,112.63,113.0,29736835.0,0.0,1.0,26.62787412784478,26.922273939093728,26.52660059277514,26.61374293690483,118947340.0
2016-10-03,112.71,113.05,112.28,112.52,21701760.0,0.0,1.0,26.545442180695073,26.625518929354786,26.444168645625435,26.500693409385235,86807040.0
2016-09-30,112.46,113.37,111.8,113.05,36379106.0,0.0,1.0,26.486562218445282,26.70088528103452,26.33111911810584,26.625518929354786,145516424.0
2016-09-29,113.16,113.8,111.8,112.18,35886990.0,0.0,1.0,26.651426112744694,26.802158816104157,26.33111911810584,26.42061666072552,143547960.0
2016-09-28,113.69,114.64,113.43,113.95,29641085.0,0.0,1.0,26.77625163271425,26.999995489263448,26.71501647197447,26.83748679345403,118564340.0
2016-09-27,113.0,113.18,112.34,113.09,24607412.0,0.0,1.0,26.61374293690483,26.65613650972468,26.458299836565388,26.634939723314755,98429648.0
2016-09-26,111.64,113.39,111.55,112.88,29869442.0,0.0,1.0,26.293435942265976,26.7055956780145,26.27223915585605,26.58548055502493,119477768.0
2016-09-23,114.42,114.79,111.55,112.71,52481151.0,0.0,1.0,26.948181122483636,27.035323466613324,26.27223915585605,26.545442180695073,209924604.0
2016-09-22,114.35,114.94,114.0,114.62,31073984.0,0.0,1.0,26.931694733053693,27.070651443963197,26.84926278590399,26.995285092283467,124295936.0
2016-09-21,113.85,113.989,112.441,113.55,36003185.0,0.0,1.0,26.813934808554112,26.846672067565,26.4820873413143,26.743278853854367,144012740.0
2016-09-20,113.05,114.12,112.51,113.57,34514269.0,0.0,1.0,26.625518929354786,26.877525167783887,26.498338210895245,26.747989250834348,138057076.0
2016-09-19,115.19,116.18,113.25,113.58,47023046.0,0.0,1.0,27.129531406212983,27.362696056722154,26.672622899154618,26.75034444932434,188092184.0
2016-09-16,115.12,116.13,114.04,114.92,79886911.0,0.0,1.0,27.113045016783044,27.35092006427219,26.858683579863957,27.065941046983212,319547644.0
2016-09-15,113.86,115.73,113.49,115.57,90613177.0,0.0,1.0,26.816290007044106,27.256712124672532,26.729147662914418,27.219028948832666,362452708.0
2016-09-14,108.73,113.03,108.6,111.77,112340318.0,0.0,1.0,25.608073181678428,26.620808532374806,25.577455601308536,26.324053522635865,449361272.0
2016-09-13,107.51,108.79,107.24,107.95,62176190.0,0.0,1.0,25.320738965899455,25.622204372618377,25.25714860666968,25.424367699459083,248704760.0
2016-09-12,102.65,105.72,102.53,105.44,45292770.0,0.0,1.0,24.176112499763548,24.899158436190962,24.14785011788365,24.833212878471198,181171080.0
2016-09-09,104.64,105.72,103.13,103.13,46556984.0,0.0,1.0,24.644796999271872,24.899158436190962,24.28916202728314,24.28916202728314,186227936.0
2016-09-08,107.25,107.27,105.24,105.52,53002026.0,0.0,1.0,25.259503805159675,25.264214202139655,24.786108908671366,24.852054466391127,212008104.0
2016-09-07,107.83,108.76,107.07,108.36,42364328.0,0.0,1.0,25.396105317579185,25.615138777148402,25.217110232339824,25.520930837548736,169457312.0
2016-09-06,107.9,108.3,107.51,107.7,26880391.0,0.0,1.0,25.412591707009128,25.506799646608787,25.320738965899455,25.365487737209296,107521564.0
2016-09-02,107.7,108.0,106.82,107.73,26802450.0,0.0,1.0,25.365487737209296,25.43614369190904,25.158230270090034,25.37255333267927,107209800.0
2016-09-01,106.14,106.8,105.62,106.73,26701523.0,0.0,1.0,24.99807677277061,25.15351987311005,24.87560645129105,25.13703348368011,106806092.0
2016-08-31,105.66,106.5699,105.64,106.1,29662406.0,0.0,1.0,24.88502724525101,25.099326755855348,24.88031684827103,24.98865597881064,118649624.0
2016-08-30,105.8,106.5,105.5,106.0,24863945.0,0.0,1.0,24.918000024110892,25.082863918410304,24.847344069411147,24.965103993910727,99455780.0
2016-08-29,106.62,107.44,106.29,106.82,24970300.0,0.0,1.0,25.111126300290206,25.304252576469512,25.033404750120482,25.158230270090034,99881200.0
2016-08-26,107.41,107.95,106.31,106.94,27766291.0,0.0,1.0,25.297186980999538,25.424367699459083,25.038115147100466,25.18649265196993,111065164.0
2016-08-25,107.39,107.88,106.68,107.57,25086248.0,0.0,1.0,25.292476584019553,25.40788131002914,25.125257491230155,25.3348701568394,100344992.0
2016-08-24,108.565,108.75,107.68,108.03,23675081.0,0.0,1.0,25.569212406593564,25.61278357865841,25.360777340229312,25.443209287379016,94700324.0
2016-08-23,108.59,109.32,108.53,108.85,21257669.0,0.0,1.0,25.575100402818546,25.74702989258793,25.560969211878596,25.636335563558323,85030676.0
2016-08-22,108.86,109.1,107.85,108.51,25820230.0,0.0,1.0,25.638690762048316,25.695215525808113,25.400815714559165,25.556258814898612,103280920.0
2016-08-19,108.77,109.69,108.36,109.36,25368072.0,0.0,1.0,25.617493975638393,25.834172236717617,25.520930837548736,25.756450686547897,101472288.0
2016-08-18,109.23,109.6,109.02,109.08,21984703.0,0.0,1.0,25.725833106178005,25.812975450307693,25.67637393788818,25.690505128828132,87938812.0
2016-08-17,109.1,109.37,108.34,109.22,25355976.0,0.0,1.0,25.695215525808113,25.758805885037887,25.516220440568755,25.723477907688014,101423904.0
2016-08-16,109.63,110.23,109.21,109.38,33794448.0,0.0,1.0,25.820041045777668,25.961352955177166,25.72112270919802,25.761161083527877,135177792.0
2016-08-15,108.14,109.54,108.08,109.48,25868209.0,0.0,1.0,25.469116470768924,25.798844259367744,25.454985279828975,25.784713068427795,103472836.0
2016-08-12,107.78,108.44,107.78,108.18,18660434.0,0.0,1.0,25.384329325129226,25.53977242546867,25.384329325129226,25.478537264728892,74641736.0
2016-08-11,108.52,108.93,107.85,107.93,27484506.0,0.0,1.0,25.558614013388603,25.65517715147826,25.400815714559165,25.419657302479102,109938024.0
2016-08-10,108.71,108.9,107.76,108.0,24008505.0,0.0,1.0,25.60336278469844,25.648111556008285,25.379618928149245,25.43614369190904,96034020.0
2016-08-09,108.23,108.94,108.01,108.81,26315204.0,0.0,1.0,25.490313257178848,25.65753234996825,25.438498890399035,25.62691476959836,105260816.0
2016-08-08,107.52,108.37,107.16,108.37,28037220.0,0.0,1.0,25.323094164389445,25.52328603603873,25.238307018749747,25.52328603603873,112148880.0
2016-08-05,106.27,107.65,106.18,107.48,40553402.0,0.0,1.0,25.028694353140498,25.353711744759337,25.007497566730574,25.31367337042948,162213608.0
2016-08-04,105.58,106.0,105.28,105.87,27408650.0,0.57,1.0,24.86618565733108,24.965103993910727,24.79552970263133,24.934486413540835,109634600.0
2016-08-03,104.81,105.84,104.77,105.79,30202641.0,0.0,1.0,24.552644879774665,24.79393124773734,24.543274535387763,24.782218317253715,120810564.0
2016-08-02,106.05,106.07,104.0,104.48,33816556.0,0.0,1.0,24.843125555768562,24.847810727962013,24.36289540593994,24.47533953858274,135266224.0
2016-08-01,104.41,106.15,104.41,106.05,38167871.0,0.0,1.0,24.458941435905665,24.866551416735817,24.458941435905665,24.843125555768562,152671484.0
2016-07-29,104.19,104.55,103.68,104.21,27733688.0,0.0,1.0,24.407404541777716,24.491737641259814,24.28793265084474,24.412089713971163,110934752.0
2016-07-28,102.83,104.45,102.82,104.34,39869839.0,0.0,1.0,24.088812832623116,24.468311780292566,24.08647024652639,24.442543333228592,159479356.0
2016-07-27,104.265,104.35,102.75,102.95,92344820.0,0.0,1.0,24.424973937503154,24.444885919325312,24.070072143849316,24.116923865783818,369379280.0
2016-07-26,96.82,97.97,96.42,96.67,56239822.0,0.0,1.0,22.68091858849139,22.95031598961477,22.587215144622395,22.645779797040518,224959288.0
2016-07-25,98.25,98.84,96.92,97.34,40382921.0,0.0,1.0,23.015908400323067,23.154120980029845,22.704344449458645,22.802733065521096,161531684.0
2016-07-22,99.26,99.3,98.31,98.66,28313669.0,0.0,1.0,23.252509596092295,23.261879940479194,23.02996391690342,23.111954430288794,113254676.0
2016-07-21,99.83,101.0,99.13,99.43,32702028.0,0.0,1.0,23.386037003605615,23.66011957692244,23.222055976834866,23.29233355973662,130808112.0
2016-07-20,100.0,100.46,99.735,99.96,26275968.0,0.0,1.0,23.425860967249942,23.53361992769929,23.36378243568673,23.41649062286304,105103872.0
2016-07-19,99.56,100.0,99.34,99.87,23779924.0,0.0,1.0,23.322787178994044,23.425860967249942,23.271250284866092,23.395407347992517,95119696.0
2016-07-18,98.7,100.13,98.6,99.83,36493867.0,0.0,1.0,23.121324774675692,23.456314586507368,23.09789891370844,23.386037003605615,145975468.0
2016-07-15,98.92,99.3,98.5,98.78,30136990.0,0.0,1.0,23.172861668803645,23.261879940479194,23.074473052741194,23.140065463449492,120547960.0
2016-07-14,97.39,98.99,97.32,98.79,38918997.0,0.0,1.0,22.814445996004718,23.189259771480717,22.79804789332764,23.14240804954622,155675988.0
